,datetime,open,high,low,close,volume,hold
0,2025-06-30 21:13:00,5060.0,5064.0,5060.0,5062.0,1187,196956
1,2025-06-30 21:14:00,5062.0,5064.0,5060.0,5060.0,618,197026
2,2025-06-30 21:15:00,5060.0,5064.0,5060.0,5060.0,1235,197106
3,2025-06-30 21:16:00,5060.0,5062.0,5058.0,5060.0,1084,197184
4,2025-06-30 21:17:00,5058.0,5060.0,5056.0,5058.0,1015,197125
5,2025-06-30 21:18:00,5058.0,5062.0,5058.0,5058.0,716,197423
6,2025-06-30 21:19:00,5058.0,5060.0,5056.0,5058.0,948,197688
7,2025-06-30 21:20:00,5058.0,5060.0,5058.0,5058.0,195,197793
8,2025-06-30 21:21:00,5058.0,5062.0,5058.0,5058.0,1087,197955
9,2025-06-30 21:22:00,5058.0,5060.0,5058.0,5058.0,1041,198438
10,2025-06-30 21:23:00,5058.0,5060.0,5056.0,5060.0,383,198595
11,2025-06-30 21:24:00,5060.0,5062.0,5058.0,5060.0,842,198538
12,2025-06-30 21:25:00,5060.0,5060.0,5058.0,5058.0,727,198387
13,2025-06-30 21:26:00,5058.0,5060.0,5058.0,5060.0,96,198384
14,2025-06-30 21:27:00,5058.0,5060.0,5058.0,5058.0,119,198356
15,2025-06-30 21:28:00,5060.0,5060.0,5054.0,5056.0,1695,198474
16,2025-06-30 21:29:00,5056.0,5056.0,5054.0,5054.0,544,198487
17,2025-06-30 21:30:00,5054.0,5056.0,5052.0,5052.0,1217,198772
18,2025-06-30 21:31:00,5052.0,5054.0,5052.0,5052.0,963,199109
19,2025-06-30 21:32:00,5052.0,5054.0,5050.0,5052.0,1743,199749
20,2025-06-30 21:33:00,5052.0,5056.0,5052.0,5054.0,695,199835
21,2025-06-30 21:34:00,5056.0,5058.0,5054.0,5056.0,758,199875
22,2025-06-30 21:35:00,5056.0,5056.0,5050.0,5050.0,987,200046
23,2025-06-30 21:36:00,5050.0,5052.0,5048.0,5050.0,1057,200254
24,2025-06-30 21:37:00,5048.0,5050.0,5048.0,5050.0,548,200231
25,2025-06-30 21:38:00,5050.0,5050.0,5046.0,5046.0,771,200514
26,2025-06-30 21:39:00,5048.0,5048.0,5044.0,5044.0,735,200616
27,2025-06-30 21:40:00,5044.0,5046.0,5042.0,5046.0,1552,201342
28,2025-06-30 21:41:00,5044.0,5046.0,5042.0,5046.0,887,201578
29,2025-06-30 21:42:00,5046.0,5046.0,5044.0,5044.0,198,201637
30,2025-06-30 21:43:00,5044.0,5050.0,5044.0,5050.0,1523,201751
31,2025-06-30 21:44:00,5050.0,5050.0,5046.0,5048.0,487,201908
32,2025-06-30 21:45:00,5048.0,5048.0,5046.0,5048.0,84,201946
33,2025-06-30 21:46:00,5046.0,5048.0,5046.0,5048.0,655,202007
34,2025-06-30 21:47:00,5048.0,5048.0,5042.0,5044.0,1964,202584
35,2025-06-30 21:48:00,5046.0,5048.0,5044.0,5048.0,381,202542
36,2025-06-30 21:49:00,5046.0,5048.0,5046.0,5048.0,658,202448
37,2025-06-30 21:50:00,5048.0,5048.0,5046.0,5048.0,570,202344
38,2025-06-30 21:51:00,5048.0,5048.0,5046.0,5048.0,89,202320
39,2025-06-30 21:52:00,5048.0,5048.0,5046.0,5048.0,496,202223
40,2025-06-30 21:53:00,5048.0,5052.0,5048.0,5052.0,991,202414
41,2025-06-30 21:54:00,5052.0,5052.0,5050.0,5050.0,584,202393
42,2025-06-30 21:55:00,5052.0,5054.0,5050.0,5054.0,417,202439
43,2025-06-30 21:56:00,5054.0,5054.0,5050.0,5052.0,756,202397
44,2025-06-30 21:57:00,5052.0,5054.0,5050.0,5050.0,539,202571
45,2025-06-30 21:58:00,5052.0,5052.0,5050.0,5052.0,529,202492
46,2025-06-30 21:59:00,5052.0,5058.0,5052.0,5056.0,1628,202685
47,2025-06-30 22:00:00,5056.0,5058.0,5056.0,5058.0,677,202529
48,2025-06-30 22:01:00,5058.0,5058.0,5054.0,5054.0,726,202845
49,2025-06-30 22:02:00,5054.0,5056.0,5052.0,5052.0,296,202943
50,2025-06-30 22:03:00,5052.0,5054.0,5052.0,5054.0,40,202948
51,2025-06-30 22:04:00,5054.0,5054.0,5052.0,5054.0,61,202953
52,2025-06-30 22:05:00,5054.0,5054.0,5052.0,5054.0,423,202925
53,2025-06-30 22:06:00,5054.0,5056.0,5052.0,5054.0,306,202835
54,2025-06-30 22:07:00,5054.0,5056.0,5054.0,5054.0,299,202681
55,2025-06-30 22:08:00,5056.0,5056.0,5054.0,5054.0,349,202714
56,2025-06-30 22:09:00,5056.0,5056.0,5052.0,5052.0,94,202721
57,2025-06-30 22:10:00,5052.0,5056.0,5052.0,5054.0,348,202690
58,2025-06-30 22:11:00,5054.0,5056.0,5052.0,5054.0,426,202727
59,2025-06-30 22:12:00,5054.0,5054.0,5052.0,5052.0,159,202718
60,2025-06-30 22:13:00,5052.0,5054.0,5052.0,5054.0,55,202701
61,2025-06-30 22:14:00,5054.0,5054.0,5052.0,5054.0,47,202691
62,2025-06-30 22:15:00,5054.0,5054.0,5050.0,5050.0,590,202826
63,2025-06-30 22:16:00,5050.0,5052.0,5050.0,5052.0,148,202792
64,2025-06-30 22:17:00,5050.0,5052.0,5050.0,5050.0,111,202810
65,2025-06-30 22:18:00,5050.0,5052.0,5050.0,5052.0,364,202657
66,2025-06-30 22:19:00,5052.0,5052.0,5050.0,5050.0,57,202651
67,2025-06-30 22:20:00,5052.0,5054.0,5050.0,5052.0,518,202599
68,2025-06-30 22:21:00,5052.0,5054.0,5052.0,5052.0,74,202601
69,2025-06-30 22:22:00,5052.0,5052.0,5050.0,5052.0,281,202629
70,2025-06-30 22:23:00,5052.0,5052.0,5050.0,5052.0,33,202642
71,2025-06-30 22:24:00,5052.0,5052.0,5050.0,5050.0,63,202651
72,2025-06-30 22:25:00,5050.0,5052.0,5046.0,5048.0,1070,202462
73,2025-06-30 22:26:00,5048.0,5050.0,5044.0,5046.0,91,202608
74,2025-06-30 22:27:00,5046.0,5046.0,5044.0,5044.0,230,202675
75,2025-06-30 22:28:00,5044.0,5046.0,5044.0,5046.0,565,202825
76,2025-06-30 22:29:00,5046.0,5046.0,5044.0,5046.0,283,202833
77,2025-06-30 22:30:00,5046.0,5048.0,5044.0,5044.0,390,202922
78,2025-06-30 22:31:00,5046.0,5048.0,5044.0,5046.0,527,202891
79,2025-06-30 22:32:00,5044.0,5048.0,5044.0,5048.0,413,202865
80,2025-06-30 22:33:00,5048.0,5048.0,5046.0,5048.0,369,202846
81,2025-06-30 22:34:00,5048.0,5048.0,5046.0,5046.0,156,202865
82,2025-06-30 22:35:00,5046.0,5048.0,5046.0,5048.0,99,202894
83,2025-06-30 22:36:00,5048.0,5048.0,5046.0,5048.0,258,202948
84,2025-06-30 22:37:00,5048.0,5048.0,5048.0,5048.0,38,202948
85,2025-06-30 22:38:00,5046.0,5048.0,5046.0,5048.0,152,202951
86,2025-06-30 22:39:00,5046.0,5050.0,5046.0,5046.0,570,202804
87,2025-06-30 22:40:00,5048.0,5048.0,5044.0,5044.0,481,202898
88,2025-06-30 22:41:00,5044.0,5046.0,5044.0,5044.0,115,202918
89,2025-06-30 22:42:00,5044.0,5046.0,5040.0,5040.0,2736,203433
90,2025-06-30 22:43:00,5040.0,5042.0,5040.0,5040.0,704,203448
91,2025-06-30 22:44:00,5040.0,5042.0,5040.0,5042.0,350,203445
92,2025-06-30 22:45:00,5042.0,5042.0,5040.0,5040.0,223,203490
93,2025-06-30 22:46:00,5042.0,5042.0,5040.0,5042.0,436,203534
94,2025-06-30 22:47:00,5042.0,5044.0,5040.0,5042.0,441,203747
95,2025-06-30 22:48:00,5042.0,5042.0,5038.0,5040.0,1390,203862
96,2025-06-30 22:49:00,5040.0,5040.0,5036.0,5038.0,930,203988
97,2025-06-30 22:50:00,5040.0,5040.0,5038.0,5040.0,128,203990
98,2025-06-30 22:51:00,5040.0,5040.0,5038.0,5040.0,198,204009
99,2025-06-30 22:52:00,5040.0,5042.0,5038.0,5042.0,352,204111
100,2025-06-30 22:53:00,5042.0,5042.0,5038.0,5040.0,629,204186
101,2025-06-30 22:54:00,5040.0,5040.0,5036.0,5038.0,487,204280
102,2025-06-30 22:55:00,5038.0,5040.0,5038.0,5040.0,269,204265
103,2025-06-30 22:56:00,5038.0,5042.0,5038.0,5038.0,1403,204241
104,2025-06-30 22:57:00,5038.0,5038.0,5036.0,5038.0,349,204321
105,2025-06-30 22:58:00,5038.0,5040.0,5036.0,5038.0,439,204196
106,2025-06-30 22:59:00,5038.0,5040.0,5038.0,5038.0,560,204072
107,2025-06-30 23:00:00,5036.0,5038.0,5036.0,5036.0,922,203791
108,2025-07-01 09:01:00,5038.0,5040.0,5034.0,5038.0,1190,204003
109,2025-07-01 09:02:00,5040.0,5040.0,5034.0,5034.0,961,204168
110,2025-07-01 09:03:00,5034.0,5038.0,5034.0,5038.0,435,204206
111,2025-07-01 09:04:00,5038.0,5038.0,5036.0,5036.0,184,204278
112,2025-07-01 09:05:00,5036.0,5042.0,5036.0,5042.0,974,204251
113,2025-07-01 09:06:00,5042.0,5042.0,5040.0,5042.0,349,204242
114,2025-07-01 09:07:00,5042.0,5042.0,5040.0,5040.0,671,204191
115,2025-07-01 09:08:00,5040.0,5042.0,5038.0,5040.0,670,204399
116,2025-07-01 09:09:00,5040.0,5042.0,5038.0,5040.0,453,204466
117,2025-07-01 09:10:00,5040.0,5044.0,5040.0,5042.0,431,204479
118,2025-07-01 09:11:00,5042.0,5042.0,5040.0,5040.0,126,204478
119,2025-07-01 09:12:00,5040.0,5042.0,5040.0,5042.0,329,204400
120,2025-07-01 09:13:00,5042.0,5044.0,5040.0,5044.0,734,204224
121,2025-07-01 09:14:00,5042.0,5044.0,5040.0,5042.0,406,204313
122,2025-07-01 09:15:00,5042.0,5042.0,5040.0,5040.0,715,204231
123,2025-07-01 09:16:00,5040.0,5044.0,5040.0,5042.0,388,204259
124,2025-07-01 09:17:00,5042.0,5042.0,5038.0,5038.0,416,204450
125,2025-07-01 09:18:00,5038.0,5040.0,5034.0,5034.0,743,204579
126,2025-07-01 09:19:00,5036.0,5038.0,5034.0,5034.0,545,204656
127,2025-07-01 09:20:00,5036.0,5038.0,5034.0,5036.0,556,204695
128,2025-07-01 09:21:00,5036.0,5036.0,5032.0,5032.0,522,204676
129,2025-07-01 09:22:00,5032.0,5036.0,5032.0,5036.0,424,204734
130,2025-07-01 09:23:00,5036.0,5040.0,5034.0,5038.0,539,204937
131,2025-07-01 09:24:00,5038.0,5040.0,5036.0,5040.0,426,205016
132,2025-07-01 09:25:00,5040.0,5040.0,5034.0,5036.0,378,205159
133,2025-07-01 09:26:00,5034.0,5038.0,5034.0,5036.0,296,205090
134,2025-07-01 09:27:00,5038.0,5040.0,5036.0,5038.0,468,204922
135,2025-07-01 09:28:00,5038.0,5040.0,5036.0,5040.0,310,204888
136,2025-07-01 09:29:00,5040.0,5040.0,5036.0,5038.0,262,204913
137,2025-07-01 09:30:00,5038.0,5038.0,5034.0,5034.0,297,204909
138,2025-07-01 09:31:00,5034.0,5036.0,5034.0,5036.0,690,205057
139,2025-07-01 09:32:00,5036.0,5038.0,5034.0,5036.0,163,205029
140,2025-07-01 09:33:00,5036.0,5036.0,5032.0,5034.0,382,205135
141,2025-07-01 09:34:00,5034.0,5034.0,5032.0,5034.0,153,205205
142,2025-07-01 09:35:00,5034.0,5034.0,5030.0,5030.0,1015,205579
143,2025-07-01 09:36:00,5030.0,5036.0,5030.0,5034.0,1519,205858
144,2025-07-01 09:37:00,5032.0,5034.0,5030.0,5032.0,297,205979
145,2025-07-01 09:38:00,5032.0,5032.0,5028.0,5028.0,1047,206142
146,2025-07-01 09:39:00,5028.0,5030.0,5028.0,5030.0,515,206180
147,2025-07-01 09:40:00,5030.0,5030.0,5028.0,5028.0,298,206197
148,2025-07-01 09:41:00,5028.0,5030.0,5028.0,5028.0,338,206205
149,2025-07-01 09:42:00,5028.0,5030.0,5028.0,5028.0,660,206228
150,2025-07-01 09:43:00,5028.0,5034.0,5028.0,5032.0,434,206243
151,2025-07-01 09:44:00,5032.0,5034.0,5030.0,5034.0,250,206253
152,2025-07-01 09:45:00,5034.0,5036.0,5034.0,5036.0,526,206261
153,2025-07-01 09:46:00,5036.0,5038.0,5034.0,5038.0,365,206261
154,2025-07-01 09:47:00,5036.0,5038.0,5036.0,5038.0,561,206277
155,2025-07-01 09:48:00,5038.0,5040.0,5036.0,5040.0,729,206143
156,2025-07-01 09:49:00,5040.0,5040.0,5038.0,5038.0,275,206179
157,2025-07-01 09:50:00,5038.0,5038.0,5036.0,5038.0,650,206171
158,2025-07-01 09:51:00,5038.0,5040.0,5038.0,5040.0,438,206216
159,2025-07-01 09:52:00,5040.0,5040.0,5036.0,5038.0,530,206404
160,2025-07-01 09:53:00,5038.0,5040.0,5034.0,5038.0,682,206445
161,2025-07-01 09:54:00,5038.0,5040.0,5036.0,5040.0,550,206354
162,2025-07-01 09:55:00,5040.0,5040.0,5038.0,5040.0,144,206363
163,2025-07-01 09:56:00,5040.0,5040.0,5036.0,5038.0,334,206407
164,2025-07-01 09:57:00,5038.0,5038.0,5036.0,5036.0,287,206454
165,2025-07-01 09:58:00,5036.0,5040.0,5036.0,5040.0,619,206445
166,2025-07-01 09:59:00,5040.0,5040.0,5036.0,5038.0,493,206563
167,2025-07-01 10:00:00,5038.0,5040.0,5036.0,5036.0,294,206477
168,2025-07-01 10:01:00,5036.0,5040.0,5036.0,5040.0,413,206364
169,2025-07-01 10:02:00,5040.0,5040.0,5036.0,5038.0,211,206430
170,2025-07-01 10:03:00,5038.0,5042.0,5038.0,5040.0,731,206515
171,2025-07-01 10:04:00,5040.0,5042.0,5040.0,5040.0,235,206493
172,2025-07-01 10:05:00,5042.0,5042.0,5040.0,5042.0,143,206535
173,2025-07-01 10:06:00,5042.0,5044.0,5040.0,5040.0,772,206553
174,2025-07-01 10:07:00,5040.0,5042.0,5040.0,5040.0,63,206522
175,2025-07-01 10:08:00,5040.0,5040.0,5038.0,5040.0,440,206504
176,2025-07-01 10:09:00,5040.0,5040.0,5038.0,5040.0,85,206504
177,2025-07-01 10:10:00,5040.0,5040.0,5038.0,5040.0,300,206436
178,2025-07-01 10:11:00,5040.0,5040.0,5038.0,5040.0,45,206435
179,2025-07-01 10:12:00,5040.0,5040.0,5038.0,5038.0,397,206383
180,2025-07-01 10:13:00,5038.0,5042.0,5038.0,5040.0,463,206352
181,2025-07-01 10:14:00,5040.0,5042.0,5040.0,5042.0,155,206339
182,2025-07-01 10:15:00,5040.0,5042.0,5038.0,5038.0,498,206182
183,2025-07-01 10:31:00,5038.0,5040.0,5036.0,5040.0,568,206314
184,2025-07-01 10:32:00,5040.0,5040.0,5036.0,5036.0,168,206239
185,2025-07-01 10:33:00,5036.0,5038.0,5036.0,5038.0,99,206225
186,2025-07-01 10:34:00,5038.0,5038.0,5034.0,5036.0,463,206309
187,2025-07-01 10:35:00,5036.0,5038.0,5036.0,5036.0,62,206298
188,2025-07-01 10:36:00,5036.0,5040.0,5036.0,5038.0,637,206521
189,2025-07-01 10:37:00,5038.0,5040.0,5038.0,5040.0,762,206573
190,2025-07-01 10:38:00,5040.0,5040.0,5038.0,5040.0,67,206524
191,2025-07-01 10:39:00,5040.0,5042.0,5038.0,5040.0,332,206350
192,2025-07-01 10:40:00,5040.0,5042.0,5038.0,5040.0,215,206265
193,2025-07-01 10:41:00,5040.0,5044.0,5040.0,5042.0,914,206342
194,2025-07-01 10:42:00,5042.0,5044.0,5042.0,5042.0,216,206287
195,2025-07-01 10:43:00,5042.0,5048.0,5042.0,5046.0,1249,205946
196,2025-07-01 10:44:00,5046.0,5048.0,5046.0,5048.0,511,205902
197,2025-07-01 10:45:00,5048.0,5050.0,5046.0,5048.0,983,205779
198,2025-07-01 10:46:00,5048.0,5048.0,5044.0,5046.0,482,205679
199,2025-07-01 10:47:00,5046.0,5046.0,5042.0,5042.0,776,205772
200,2025-07-01 10:48:00,5042.0,5044.0,5040.0,5040.0,408,205783
201,2025-07-01 10:49:00,5042.0,5042.0,5038.0,5038.0,766,205896
202,2025-07-01 10:50:00,5040.0,5042.0,5038.0,5040.0,373,205843
203,2025-07-01 10:51:00,5040.0,5042.0,5038.0,5040.0,550,205743
204,2025-07-01 10:52:00,5040.0,5042.0,5040.0,5040.0,147,205742
205,2025-07-01 10:53:00,5040.0,5044.0,5040.0,5044.0,231,205861
206,2025-07-01 10:54:00,5044.0,5044.0,5042.0,5044.0,78,205874
207,2025-07-01 10:55:00,5042.0,5044.0,5040.0,5040.0,267,205781
208,2025-07-01 10:56:00,5040.0,5042.0,5040.0,5042.0,144,205784
209,2025-07-01 10:57:00,5042.0,5042.0,5040.0,5042.0,100,205839
210,2025-07-01 10:58:00,5042.0,5042.0,5038.0,5042.0,438,205960
211,2025-07-01 10:59:00,5042.0,5042.0,5040.0,5040.0,241,206015
212,2025-07-01 11:00:00,5040.0,5040.0,5038.0,5040.0,758,205991
213,2025-07-01 11:01:00,5040.0,5040.0,5038.0,5038.0,202,206028
214,2025-07-01 11:02:00,5040.0,5040.0,5038.0,5040.0,333,206050
215,2025-07-01 11:03:00,5040.0,5040.0,5038.0,5038.0,154,206104
216,2025-07-01 11:04:00,5038.0,5040.0,5036.0,5038.0,349,206158
217,2025-07-01 11:05:00,5038.0,5040.0,5038.0,5038.0,409,206091
218,2025-07-01 11:06:00,5038.0,5040.0,5038.0,5038.0,330,206114
219,2025-07-01 11:07:00,5038.0,5040.0,5038.0,5040.0,74,206093
220,2025-07-01 11:08:00,5040.0,5040.0,5038.0,5038.0,63,206068
221,2025-07-01 11:09:00,5038.0,5040.0,5036.0,5036.0,211,206079
222,2025-07-01 11:10:00,5036.0,5038.0,5036.0,5036.0,81,206097
223,2025-07-01 11:11:00,5036.0,5038.0,5036.0,5036.0,698,206032
224,2025-07-01 11:12:00,5036.0,5038.0,5036.0,5036.0,80,206076
225,2025-07-01 11:13:00,5036.0,5038.0,5036.0,5038.0,1036,206385
226,2025-07-01 11:14:00,5036.0,5042.0,5036.0,5040.0,672,206481
227,2025-07-01 11:15:00,5040.0,5044.0,5040.0,5044.0,419,206523
228,2025-07-01 11:16:00,5044.0,5046.0,5040.0,5040.0,694,206498
229,2025-07-01 11:17:00,5040.0,5042.0,5040.0,5040.0,305,206491
230,2025-07-01 11:18:00,5040.0,5042.0,5040.0,5040.0,26,206483
231,2025-07-01 11:19:00,5040.0,5042.0,5040.0,5040.0,271,206419
232,2025-07-01 11:20:00,5040.0,5044.0,5040.0,5044.0,411,206354
233,2025-07-01 11:21:00,5044.0,5046.0,5042.0,5046.0,359,206151
234,2025-07-01 11:22:00,5046.0,5046.0,5044.0,5046.0,229,206149
235,2025-07-01 11:23:00,5046.0,5046.0,5044.0,5046.0,895,205913
236,2025-07-01 11:24:00,5044.0,5050.0,5044.0,5048.0,1308,205801
237,2025-07-01 11:25:00,5048.0,5052.0,5048.0,5048.0,1287,205565
238,2025-07-01 11:26:00,5050.0,5050.0,5046.0,5050.0,511,205502
239,2025-07-01 11:27:00,5050.0,5054.0,5050.0,5052.0,1460,205121
240,2025-07-01 11:28:00,5052.0,5054.0,5050.0,5052.0,598,205013
241,2025-07-01 11:29:00,5052.0,5052.0,5048.0,5048.0,331,204989
242,2025-07-01 11:30:00,5050.0,5050.0,5048.0,5048.0,523,204847
243,2025-07-01 13:31:00,5050.0,5052.0,5046.0,5046.0,810,204804
244,2025-07-01 13:32:00,5046.0,5048.0,5044.0,5044.0,693,204773
245,2025-07-01 13:33:00,5044.0,5048.0,5044.0,5048.0,223,204706
246,2025-07-01 13:34:00,5046.0,5050.0,5046.0,5048.0,628,204518
247,2025-07-01 13:35:00,5048.0,5050.0,5048.0,5050.0,237,204478
248,2025-07-01 13:36:00,5048.0,5050.0,5048.0,5050.0,63,204481
249,2025-07-01 13:37:00,5050.0,5050.0,5048.0,5048.0,275,204410
250,2025-07-01 13:38:00,5048.0,5050.0,5046.0,5048.0,463,204312
251,2025-07-01 13:39:00,5048.0,5050.0,5048.0,5048.0,73,204333
252,2025-07-01 13:40:00,5048.0,5048.0,5046.0,5046.0,703,204272
253,2025-07-01 13:41:00,5046.0,5048.0,5046.0,5046.0,19,204289
254,2025-07-01 13:42:00,5046.0,5048.0,5042.0,5042.0,491,204028
255,2025-07-01 13:43:00,5042.0,5044.0,5040.0,5040.0,1130,204149
256,2025-07-01 13:44:00,5040.0,5042.0,5040.0,5042.0,454,204163
